State Name,Non-Elderly Population,Non-Elderly Uninsured Population,Non-Elderly Percent Uninsured,HIU Income < 100% FPL,HIU Income 100-138% FPL,HIU Income 139-249% FPL,HIU Income 250-400% FPL,HIU Income 400% FPL,Age 0-18,Age 19-34,Age 35-49,Age 50-64,Male,Female,Less than High School,High_School,College Grad,Spanish/Hispanic/Latino Origin,White Non-Latino,Black Non-Latino,Asian / Native-Hawaiian / Pac Islander,American Indian / Alaska Native,Multi-racial or Other,Internet Access in HH,Cellular data plan for mobile device in HH,High Speed Internet service in HH,SNAP Recipient,Disabled,Full-time Worker in Family,"Self-Employed, Incorporated","Self-Employed, Unincorporated",No English Speaking Adults in HH,English Speaker,Other Language Spoken in HH,Non-Elderly Unisured Population,Total Children,Total married,Industrial Employed
SOUTH CAROLINA,0.05717803340970826,0.6810520486849607,1.2796415568738604,0.9794406176045156,0.7282669944612697,0.5396081096244142,0.44154280930218376,0.42224454911295545,0.3952290878979654,0.7016070541746603,0.6854250768267836,0.7793160364601938,0.6385154566399147,0.734929420690752,0.6308905002172878,0.7647682772114952,0.3906339472355064,0.020144636745474693,0.6659182948174253,1.57856648974335,-0.12663728414223988,-0.4718616496026496,0.5255129718026202,0.663617463003197,0.6583328225490075,0.6107446988582612,0.7011251368374531,1.005039697162576,0.5913615080693753,0.26455214230743607,0.7126369437074447,-0.09552444203013806,0.8676313832759016,-0.43129747165216514,"5,28,000",0.5131971275572028,0.5639764028655665,0.6463753278715199
SOUTH DAKOTA,-0.9727711095141428,-0.9345601647340627,0.9713400514997296,-0.8447212251190531,-0.9596360120157765,-0.9478732261761713,-0.9627123792987796,-0.9291101874041009,-0.8017279305635258,-0.9299778050233749,-0.9420565045482224,-0.9596395281082822,-0.9691827463973095,-0.8822915813203481,-0.9739848957365416,-0.9073057338960749,-0.9025387569526583,-0.8632816205300301,-0.8970015140295177,-0.800103063736116,-0.6931397018848385,2.9327097462645693,-0.9864524215955282,-0.9383435198904397,-0.9728264467815159,-0.9402297678375229,-0.6355129698818355,-0.9078283691998931,-0.9629694947713539,-0.9911813977040755,-0.9676073472195393,-0.8595723361660951,-0.9073814118140354,-0.6979555816784759,"85,500",-0.8752215626615242,-1.0163970337357464,-0.9651491997353195
TENNESSEE,0.5187347032535522,1.3897307619609662,1.2796415568738604,1.6783286346761113,1.5076303724519466,1.430341770885532,1.2495779178267605,0.6159463241617746,0.8969149452941257,1.4268670314392682,1.404686599681655,1.5336029447421038,1.4083458657745103,1.3569374983873288,1.2482714179934418,1.568031202005866,0.8238468031385415,0.424086571485462,1.8721490185013823,1.3283581785031504,-0.18272663243358628,-0.5017263109699059,1.2027474709288744,1.3182096603228635,1.3107035337436268,1.2897810540056291,1.6478372781274617,2.2750586592556905,1.3015463641961753,0.5600188576042623,1.8215981757192543,0.6973136626094927,1.5843225660199034,-0.01329286674605639,"7,22,100",1.1108417125510077,1.2879268815439622,1.3947582947394557
UTAH,-0.31955408137577723,-0.12292040192491259,0.5602713776675557,-0.4023058748627219,0.06946811693323893,0.11837445700831922,0.05713775767398711,-0.19987997545560504,0.8996414988669309,-0.2157217722414024,-0.24473855357705884,-0.4289082419642233,-0.1577739354600271,-0.07454498042271002,-0.3912529070192532,-0.09510442344004569,0.1535522848010095,0.34749498385943844,-0.05115996975297608,-0.7848876934579957,-0.4014750907698373,0.020905262957079413,-0.5060884164013247,-0.03998391575641839,-0.04751089775992479,-0.005654016997961757,-0.5670124624415566,-0.3864934248838923,-0.018114860098306693,0.1906854634832295,-0.5787508113192945,-0.2062560208904217,-0.11238084105135979,-0.5898509424786202,"3,07,800",0.3335194147053675,-0.07165908964981449,-0.2182374968913705
VERMONT,-1.0395730318363123,-1.168960851969094,-1.5635834371320105,-1.130047066951035,-1.2438237631062996,-1.1467891176893272,-1.1254961511617405,-1.1319273401022762,-1.2816013593772444,-1.1750656594093458,-1.124919603579122,-1.0825097937107653,-1.1506157724453976,-1.188112219521165,-1.0952561474425717,-1.2052519226180225,-1.0426324665730429,-0.9283320100206255,-1.0886663958909562,-0.8778705118242861,-0.6875307670557039,-0.6211849564389311,-1.3014452118868092,-1.169752089646025,-1.1723040199123012,-1.1298056318868288,-1.0026054328310225,-1.2057340516661792,-1.1757874315906223,-1.1142925290777532,-1.145233172260392,-0.8684308624749177,-1.1899363381738113,-0.7556113892517323,"21,300",-1.2268902412913194,-1.144221355813794,-1.1475859387096787
VIRGINIA,0.9473779093791757,0.8968321205788914,-0.22761024717744482,0.71869340634233,1.133019246014439,1.0003324171732682,0.7945678567158337,0.9851191189607007,1.063234713235244,0.8686669385928528,0.9024226210101177,0.782729099393596,0.918224705130717,0.862786636661715,0.8513836851373427,0.8148232369167824,1.183779872470914,1.0063924774093398,0.4046916411607156,0.9327585512720237,1.20268027036267,-0.4718616496026496,1.6988611156376416,0.9154820389250218,0.9498769678940013,0.9206070029622438,0.3147120179435721,0.7502519424216734,0.9381407354757727,0.6954411021153077,0.775046017370447,1.0029328202638754,0.7989389376454861,0.512816377359908,"5,87,100",1.0964290617874914,0.9497734476829459,0.8852105210987051
WASHINGTON,0.725374528428808,0.5496124109830741,-0.39888886127418405,0.07430583096897797,0.3105971178585313,0.5893370825027032,0.6847378419649205,1.3930322687693906,0.2561748556848992,0.6795991652093895,0.6098416625606784,0.3953464564524341,0.5093704207376298,0.6027527041802293,0.4985945892652547,0.5252195414790493,0.6622002151150209,0.8773408982586426,0.3995115092185146,-0.473817901105315,1.298032162457959,0.8272511198729996,0.9665028782104136,0.6687314645447568,0.7155256931669249,0.7387915544003363,0.6976122903020543,0.43274720189839466,0.6265144708475581,1.0770856093737082,0.49180483689989823,0.7770403993888969,0.4051022493644371,0.32543500274682485,"4,92,000",0.6957573705617413,0.8207870863132799,0.6664826028660057
WEST VIRGINIA,-0.7736062451294704,-0.8177249312212745,-0.15909880153874878,-0.6822885361360523,-0.8562950116192227,-0.8703545331600149,-0.8234636105967288,-0.8812544547449808,-0.9707742520774494,-0.828941587500995,-0.7530979688829595,-0.7446165633039368,-0.7864897687794432,-0.8555106779750788,-0.8668882059182291,-0.7851477965200764,-0.7990849406176052,-0.883216417309406,-0.48925112829340706,-0.7612193396920309,-0.749229050176185,-0.5913202950716748,-0.8998294042654259,-0.830523320722552,-0.84914105178667,-0.8033138660241351,-0.6776671283066225,-0.649120802847592,-0.8670114071876658,-0.757270248094088,-0.8763940857120746,-0.8662162308977122,-0.7530523839643685,-0.7484044133050752,"1,17,500",-0.9530498767845116,-0.7956095683282101,-0.8258695387979055
WISCONSIN,0.23947253174132505,-0.04989838097942,-0.6729346438289667,-0.24307909421491186,0.09099749201585432,-0.07030311655930667,0.11401401531285293,0.13511015315823524,0.2561748556848992,0.014360703304611153,-0.19475597317527962,-0.1473305499585329,0.026808969512506872,-0.15488769045851788,0.015084533761991118,-0.0670974817001826,-0.07275293843191932,-0.2022857273191417,0.19970642001933153,-0.28447107097759633,-0.00884965273041241,-0.18814736661371473,-0.24621936441101802,-0.11839860606033675,-0.10749366450554552,-0.06773734089714968,-0.19113788315387223,-0.28849813459892976,-0.00813901930990348,0.10450767152165519,-0.06987682606712216,-0.28155349451541456,0.011723510720924249,-0.006085890799399343,"3,27,800",-0.010462516850552373,-0.2041315688943363,-0.042666656695616256
WYOMING,-1.050977517469376,-0.9984544330613687,1.9305002904414694,-0.9718889224149552,-0.9338007619166381,-1.0151536012467977,-0.9725186306158254,-0.9564563203521694,-0.9380556092037867,-1.0220107952417803,-0.9713146003931664,-0.9749983113085926,-1.016430930263999,-0.9686815921115394,-1.0259582893248402,-0.9835799582088935,-0.9305574988767352,-0.7940344317174608,-0.8873812689940014,-0.8643457382437348,-0.7267933108596464,-0.14335037456283026,-1.0022020611100924,-0.9899097021011687,-0.9830560659164279,-0.9757059529227731,-0.9130278461783501,-0.9823047898164646,-0.9957472573618215,-0.8926924926051334,-0.9388031593750767,-0.839640651971244,-0.9815692530948842,-0.8060602208783316,"68,000",-0.965540840779559,-0.9838599335704253,-0.9945744802150549
